first_name,last_name,state,gender,birthdate
Courtney,Simpson,Idaho,F,1956-05-19
Karen,Beard,Michigan,F,1964-09-07
Dale,Davis,Pennsylvania,M,1959-09-23
Susan,Roth,Ohio,F,1954-02-21
Jacob,Rodriguez,California,M,1950-05-14
John,Swanson,Georgia,M,1956-02-19
Jacob,Krueger,Michigan,M,1963-12-06
Brandon,Guerrero,Florida,M,1964-06-17
Emily,Hopkins,Florida,F,1966-08-21
Ronald,Moon,New Jersey,M,1979-11-25
Jennifer,Coleman,North Carolina,F,1936-11-23
Laura,Morrison,Illinois,F,1958-03-14
Rebecca,Tucker,Florida,F,1977-01-03
Amanda,Bird,Georgia,F,1968-05-31
Alexander,Adams,Illinois,M,1966-02-23
Alexander,James,Ohio,M,1968-08-25
Michael,Smith,Kansas,M,1970-12-28
Lisa,Gonzalez,New York,F,1977-02-15
Alejandro,Smith,Arkansas,M,1957-04-16
Rodney,Johnson,North Carolina,M,1973-09-09
Michael,Smith,New York,M,1926-10-25
Theodore,Anderson,California,M,1969-12-21
Derrick,Johnston,Pennsylvania,M,1975-08-07
Virginia,Thomas,Nevada,F,1925-04-02
Amanda,Huynh,New York,F,1967-03-21
Ronald,Roman,Wisconsin,M,1946-10-07
Amber,Lee,Florida,F,1936-11-01
Kayla,Bradford,New York,F,1978-01-23
Joseph,Calhoun,Montana,M,1934-02-01
Marcus,Rowe,New Jersey,M,1937-09-16
Lori,Smith,Pennsylvania,F,1950-11-09
Seth,Turner,Georgia,M,1967-12-13
Jennifer,Larson,Kansas,F,1958-05-16
Matthew,Brock,Indiana,M,1962-08-14
Anthony,Garcia,Virginia,M,1948-08-21
Darrell,Sheppard,Alabama,M,1965-10-10
John,Garcia,Rhode Island,M,1940-04-09
Eugene,Wilson,Arizona,M,1968-12-20
Ann,Brown,Florida,F,1960-02-16
Michael,Foster,Arizona,M,1947-05-10
Richard,Barnett,Colorado,M,1947-09-19
David,Navarro,Texas,M,1940-08-28
Ryan,Dominguez,Pennsylvania,M,1971-10-15
Jessica,Jackson,Louisiana,F,1966-12-18
Jacob,Stewart,Texas,M,1972-09-24
Michael,Summers,Arkansas,M,1973-04-24
Nicholas,Lamb,Illinois,M,1961-03-13
Aaron,Gomez,Oklahoma,M,1980-12-30
Carlos,Luna,Missouri,M,1972-12-20
Dana,Silva,Georgia,F,1974-04-20
Kevin,Fowler,Arizona,M,1973-07-15
Samuel,Sullivan,Virginia,M,1966-07-05
Samuel,Richardson,Alabama,M,1974-06-29
Darren,Simmons,Minnesota,M,1968-08-14
William,Davidson,Texas,M,1937-09-11
Christopher,Silva,Michigan,M,1965-10-23
Chase,Wade,Pennsylvania,M,1969-03-03
Christopher,Holt,California,M,1949-04-16
Raven,Villegas,Idaho,F,1953-05-04
Jeffrey,Brooks,Colorado,M,1971-12-18
Holly,Paul,Pennsylvania,F,1962-05-11
Brooke,Figueroa,Maryland,F,1978-05-09
Yvonne,Sparks,Illinois,F,1974-10-17
Sarah,Walker,New Jersey,F,1975-04-25
Heather,Mills,Missouri,F,1955-02-03
Rhonda,Harris,Wisconsin,F,1975-10-23
Lisa,Bass,Texas,F,1967-11-01
Candice,Mathis,Wisconsin,F,1934-10-07
Adam,Allen,Illinois,M,1927-07-22
Andrew,Moore,Texas,M,1963-09-09
Monique,Ballard,New Mexico,F,1970-09-11
James,Brown,Virginia,M,1924-02-20
Patricia,Ramirez,Louisiana,F,1941-08-31
Courtney,Padilla,Illinois,F,1951-05-30
Lindsay,Meyer,Pennsylvania,F,1961-09-10
Travis,Lee,Michigan,M,1966-04-25
Miranda,Edwards,Minnesota,F,1930-02-08
Nathaniel,Rice,Texas,M,1951-09-24
Marc,Garrett,Tennessee,M,1962-04-09
Melinda,Mills,Minnesota,F,1969-04-05
Nathaniel,Gonzalez,Colorado,M,1928-06-25
Elizabeth,Hawkins,Illinois,F,1938-10-22
Sheila,Johnson,New York,F,1961-04-01
Anthony,Johnson,Arizona,M,1969-01-12
Catherine,Evans,Illinois,F,1975-12-07
Brittany,Mathis,Colorado,F,1976-01-28
Heather,Levy,Texas,F,1942-09-14
Angela,Wagner,New York,F,1959-10-21
Lori,Marks,Nevada,F,1965-03-30
Joel,Webster,Utah,M,1979-04-26
Eric,Clark,Virginia,M,1943-02-14
Jessica,Holland,California,F,1952-02-19
Elizabeth,Brooks,Ohio,F,1960-10-07
Aaron,Stafford,Illinois,M,1965-11-01
Bradley,Wilson,Arizona,M,1958-05-28
Jon,Scott,New Jersey,M,1957-06-06
Nicholas,Greene,Minnesota,M,1956-02-08
Crystal,Parsons,New York,F,1949-03-22
Nathaniel,Johnson,Indiana,M,1943-11-17
Francisco,Johnson,Florida,M,1957-03-08
Jamie,Roth,Illinois,F,1958-01-11
Jennifer,Gibson,New York,F,1966-01-14
Steven,Gomez,Florida,M,1936-10-06
James,Rodriguez,Tennessee,M,1950-11-03
Stephen,Tanner,Illinois,M,1972-09-16
Jeffrey,Chavez,New York,M,1965-12-26
Zachary,Gallegos,Arizona,M,1947-11-04
Charles,Allen,Minnesota,M,1969-09-21
Hannah,Bennett,California,F,1952-03-28
Erin,Wright,Florida,F,1956-05-30
Patricia,Davis,New Mexico,F,1977-01-06
Daniel,Duncan,Maryland,M,1965-03-17
Christopher,Williamson,Tennessee,M,1965-02-16
Michael,Lloyd,Ohio,M,1925-07-26
Misty,Edwards,Illinois,F,1926-03-21
Aimee,Brooks,Texas,F,1953-10-04
John,Villanueva,Texas,M,1961-03-01
Jennifer,Turner,Florida,F,1964-12-20
Barbara,Fitzpatrick,New Mexico,F,1949-11-22
Melanie,Oconnor,North Carolina,F,1966-10-10
Richard,Kennedy,California,M,1950-07-31
Sierra,Jones,Texas,F,1952-08-03
Jacob,Webb,Louisiana,M,1941-08-19
Wanda,Harris,Maryland,F,1959-08-13
James,Potts,Maryland,M,1938-10-08
Tara,Frazier,Colorado,F,1969-10-24
Jeremy,Bauer,New Jersey,M,1947-07-04
Andrew,Cook,Utah,M,1961-11-07
Wendy,Frank,Kentucky,F,1963-03-14
Lisa,Hall,New York,F,1960-06-14
Anthony,Wagner,Montana,M,1972-10-02
Ruben,Hall,Massachusetts,M,1980-07-26
Daniel,Schultz,Nevada,M,1957-07-21
Darren,Myers,California,M,1969-12-18
Rodney,Walker,Florida,M,1964-12-14
George,Lewis,Maryland,M,1960-11-14
Jason,Bell,Georgia,M,1940-12-04
Tanner,Evans,Texas,M,1949-02-17
Traci,Ho,Pennsylvania,F,1980-07-12
Jennifer,Allen,New Jersey,F,1950-11-03
Rebecca,Knight,Illinois,F,1958-03-18
Richard,Kelley,Illinois,M,1965-03-31
Steven,Brown,Georgia,M,1942-08-19
Kimberly,Olson,Virginia,F,1977-03-10
Gabriella,Santos,Arizona,F,1966-12-02
Melissa,Morris,California,F,1933-05-10
Angela,Gonzales,Illinois,F,1975-02-13
Matthew,Miller,Colorado,M,1964-04-28
Jacqueline,Park,Illinois,F,1949-10-17
Lance,Harris,Illinois,M,1938-10-27
Travis,Morris,Pennsylvania,M,1936-12-18
Jason,Sandoval,Pennsylvania,M,1960-07-25
Sarah,Williams,New Jersey,F,1967-11-20
Christie,Pace,Maryland,F,1956-05-27
Andrea,Ellis,Minnesota,F,1959-06-29
Carlos,Lee,Oregon,M,1955-01-26
Christopher,Henderson,Illinois,M,1952-01-25
Randy,Frazier,Indiana,M,1960-10-09
Amy,Novak,Vermont,F,1972-01-24
Holly,Brady,Kansas,F,1967-06-29
Andrew,Curtis,Maryland,M,1963-09-10
Alvin,King,Pennsylvania,M,1947-04-27
Nancy,Winters,New York,F,1935-08-05
Stephanie,Meza,Vermont,F,1962-01-14
Phillip,Hernandez,California,M,1944-03-21
Fernando,Bennett,Connecticut,M,1941-11-19
Clayton,Martin,Tennessee,M,1970-12-01
Allison,Hensley,Arizona,F,1939-09-25
Deanna,Duke,Texas,F,1962-10-30
James,Edwards,Missouri,M,1976-06-02
Robert,Gonzalez,South Carolina,M,1957-12-01
Christina,Bennett,New York,F,1959-05-04
Ronald,Miller,New Hampshire,M,1978-09-01
John,Butler,Arkansas,M,1948-05-11
Justin,Hammond,Pennsylvania,M,1957-10-09
Daniel,Kirby,Illinois,M,1951-08-15
Judith,Foster,Pennsylvania,F,1975-02-24
William,Thomas,Arkansas,M,1955-08-16
Rachel,Schneider,New York,F,1976-05-17
Shaun,Russo,Wisconsin,M,1979-10-13
Shane,Lopez,Florida,M,1946-08-04
Michael,Jackson,Arizona,M,1975-08-16
Brian,Serrano,Georgia,M,1953-03-01
Darrell,Diaz,Minnesota,M,1930-04-23
Hannah,Rogers,Arizona,F,1965-05-27
Amanda,Davis,Montana,F,1959-08-08
Judith,Walker,Arizona,F,1977-12-28
Jessica,Jones,Minnesota,F,1963-12-02
Whitney,Todd,Oklahoma,F,1977-08-09
Tammy,Miller,Florida,F,1947-05-10
Dana,Butler,Minnesota,F,1973-01-10
Sabrina,Mcdowell,Louisiana,F,1953-08-04
Albert,Herrera,Connecticut,M,1970-10-22
Jennifer,Smith,Pennsylvania,F,1955-06-15
Matthew,Johnson,California,M,1949-02-13
Bradley,Davis,Texas,M,1978-03-21
Ralph,Dean,Alabama,M,1958-06-03
Eduardo,Proctor,Colorado,M,1951-10-04
Logan,Thomas,Colorado,M,1956-03-29
Dakota,Herrera,California,M,1950-07-26
Jennifer,Kaufman,Texas,F,1936-01-27
Christopher,Cruz,Nebraska,M,1960-08-05
John,Chang,Georgia,M,1951-12-27
Sarah,Bates,Utah,F,1958-03-21
Scott,Welch,Missouri,M,1968-01-23
Russell,Davis,Oklahoma,M,1941-08-28
Robert,Miller,New Jersey,M,1938-06-17
Alison,Hicks,Michigan,F,1958-06-13
Xavier,Jefferson,Kansas,M,1967-11-25
Holly,Leblanc,New York,F,1948-06-12
Brianna,Jackson,Arizona,F,1963-04-21
Sara,Harris,California,F,1948-09-05
Jessica,Martin,New York,F,1958-12-19
Julie,York,Maryland,F,1935-04-09
Melissa,Watson,New York,F,1969-11-21
William,Hart,Illinois,M,1966-03-20
Darrell,Austin,New York,M,1970-05-04
Ricardo,Mcclain,Texas,M,1963-01-15
Aaron,King,Florida,M,1960-08-31
Meredith,Reed,Illinois,F,1960-02-07
Robert,Bradshaw,Illinois,M,1969-04-01
Craig,Patterson,Illinois,M,1946-02-23
Maria,Green,Tennessee,F,1977-03-17
Jason,Graham,Utah,M,1975-10-06
Jodi,Torres,Maryland,F,1939-11-03
Brian,Vance,Pennsylvania,M,1966-05-24
Clarence,Gonzalez,New Mexico,M,1957-12-20
Mark,Lowery,Louisiana,M,1960-02-10
Joshua,Curry,Colorado,M,1948-12-13
Edward,Perez,Ohio,M,1949-01-30
Trevor,Cox,Pennsylvania,M,1961-02-08
Jonathan,Morales,Arizona,M,1964-12-05
Patricia,Mcdonald,Michigan,F,1959-03-02
Luis,Brock,Maryland,M,1966-02-11
Pam,Miller,California,F,1967-03-25
Natalie,Rogers,Arizona,F,1941-05-31
Donald,Wilson,Michigan,M,1976-08-16
Thomas,Ford,North Carolina,M,1922-04-08
Trevor,Cooper,Maryland,M,1955-12-22
Kenneth,Ferguson,New Mexico,M,1979-07-02
Suzanne,Harris,Louisiana,F,1979-03-18
Ryan,Richard,Florida,M,1938-09-01
Molly,Barber,Texas,F,1969-04-23
Mark,Johnson,Utah,M,1965-03-20
Joseph,Jenkins,Wisconsin,M,1972-10-28
Gregg,Williams,Arizona,M,1963-10-23
Joseph,Reyes,Michigan,M,1962-10-04
Stephanie,Scott,Mississippi,F,1979-02-07
Paul,Hernandez,Ohio,M,1954-12-19
Tiffany,Stewart,Maine,F,1933-02-09
Victoria,Taylor,Utah,F,1945-08-09
Paula,Atkinson,West Virginia,F,1971-04-26
Derek,Martinez,Illinois,M,1953-06-27
Robert,George,Colorado,M,1967-04-23
Mark,Harris,Idaho,M,1962-11-14
Matthew,Smith,West Virginia,M,1954-04-20
Nathan,Garza,Connecticut,M,1940-11-30
Anthony,Chavez,Arizona,M,1954-08-14
Steven,Miller,Illinois,M,1965-06-18
Jessica,Chandler,Alabama,F,1947-08-09
Vincent,Williams,Ohio,M,1957-01-19
Michael,Murray,Missouri,M,1952-12-28
Christopher,Charles,North Carolina,M,1968-08-07
Mitchell,Jones,Iowa,M,1975-08-02
David,Lee,Texas,M,1936-07-10
Angela,Nichols,Missouri,F,1940-08-12
Vanessa,Walker,Texas,F,1932-06-03
Jeff,Cross,Colorado,M,1958-05-07
Shawn,Short,Pennsylvania,M,1970-03-06
Kimberly,Miles,Illinois,F,1971-10-07
Michael,Robertson,Texas,M,1936-04-12
William,Sosa,New York,M,1980-09-26
Michael,Jenkins,Illinois,M,1964-10-13
Tanya,Banks,Pennsylvania,F,1940-12-05
Dennis,Smith,California,M,1973-12-13
Benjamin,Barnes,Michigan,M,1946-05-22
John,Vargas,Pennsylvania,M,1959-11-08
Kathy,White,Arizona,F,1958-12-06
Brianna,Pena,California,F,1971-01-19
Daniel,Huerta,Texas,M,1980-03-19
Allison,Roman,New York,F,1963-07-25
James,Alexander,Kansas,M,1972-05-05
Jose,Parsons,Nebraska,M,1951-12-09
David,Bates,Mississippi,M,1972-03-22
Sean,Boone,New Jersey,M,1942-04-02
Robert,Green,New Mexico,M,1926-11-30
James,Hernandez,Michigan,M,1963-06-25
Christopher,Cantrell,New Mexico,M,1957-05-08
Cassandra,Parker,Ohio,F,1962-01-26
Elizabeth,Norris,New Mexico,F,1978-04-17
Blake,Castro,Texas,M,1933-05-14
Janice,Castro,Florida,F,1959-03-05
Heather,Russell,Arizona,F,1957-08-23
Michael,Weaver,Tennessee,M,1962-10-11
Joseph,Lawson,Colorado,M,1953-10-31
David,Tyler,Texas,M,1949-10-08
Donna,Adams,Rhode Island,F,1963-08-11
Melissa,Moreno,New York,F,1953-06-19
Nathan,Adams,California,M,1965-09-24
Jane,Thomas,California,F,1972-03-02
Eric,Frazier,Colorado,M,1958-01-02
Timothy,Hicks,Montana,M,1964-03-23
Elaine,Osborne,Arizona,F,1966-01-30
Daniel,Jones,Pennsylvania,M,1959-10-11
Terri,Hammond,Louisiana,F,1960-05-08
Carla,Johnson,Michigan,F,1937-08-29
Sarah,Johnson,Florida,F,1974-11-11
Paula,Thompson,Illinois,F,1973-12-07
Thomas,Burke,Florida,M,1934-01-10
Caitlin,Johnson,Virginia,F,1962-12-14
Brandon,Cisneros,Kansas,M,1960-05-14
Thomas,Brown,Pennsylvania,M,1938-05-16
Ian,Cruz,Minnesota,M,1961-01-26
Teresa,Beasley,Illinois,F,1963-05-06
John,Lee,Texas,M,1976-06-02
Duane,Cantu,Idaho,M,1966-03-16
Barbara,Fowler,Texas,F,1975-10-23
Natalie,Jordan,Arizona,F,1976-11-17
Ashley,Bennett,Colorado,F,1952-04-03
Kelly,Rivera,Illinois,F,1968-12-02
Susan,Moore,New York,F,1974-04-29
Robert,Hall,California,M,1979-12-21
Emily,Shelton,Texas,F,1968-03-23
Hunter,Dixon,Florida,M,1977-04-22
Christina,Boyd,Texas,F,1957-01-06
Cameron,Miles,Pennsylvania,M,1969-06-13
Donna,Garcia,New York,F,1975-07-11
James,Anderson,Texas,M,1972-07-30
Ronnie,Morgan,Pennsylvania,M,1957-06-21
Logan,Jackson,Georgia,M,1953-11-24
Todd,Morris,Colorado,M,1973-06-20
Marc,Gomez,Tennessee,M,1944-10-13
Cory,Stephens,Arizona,M,1972-02-28
Jasmine,Hoffman,New York,F,1925-11-15
James,Martin,Massachusetts,M,1968-06-23
Carlos,Brewer,Texas,M,1932-08-26
Mary,Hernandez,Texas,F,1967-06-14
Jason,Lawson,Ohio,M,1977-12-06
Eric,Rhodes,Michigan,M,1929-04-01
Michael,Gordon,Wisconsin,M,1944-02-27
Sierra,Maldonado,Nevada,F,1950-07-28
Alex,Nguyen,Texas,M,1970-11-12
Brent,Olsen,Michigan,M,1963-02-21
David,Roberts,Ohio,M,1950-10-19
Candice,Brown,North Carolina,F,1964-03-06
Eric,Hall,Illinois,M,1963-10-14
Grant,Anderson,Missouri,M,1962-06-09
Edward,Brown,North Carolina,M,1973-12-17
Robert,Anderson,California,M,1963-02-15
Allen,Wilson,California,M,1959-08-30
Dennis,Jones,Florida,M,1961-02-11
Eric,Strong,Illinois,M,1973-01-11
John,Reyes,New Mexico,M,1969-10-05
Lauren,Lawrence,Arizona,F,1952-02-22
Brandi,Pace,Iowa,F,1953-09-18
Mark,Fisher,Texas,M,1943-11-04
Robert,West,Illinois,M,1942-10-13
Katherine,Myers,Arizona,F,1972-07-05
Bradley,Gates,Arizona,M,1969-10-28
Todd,Hudson,Arizona,M,1956-09-21
Kevin,Griffin,Utah,M,1954-12-11
Kevin,Anderson,Montana,M,1950-05-03
Allison,Benjamin,Nebraska,F,1972-03-25
Paul,Hale,Tennessee,M,1935-10-03
Timothy,Preston,Missouri,M,1954-11-18
Erik,Bradley,Illinois,M,1959-04-10
Matthew,Nelson,Nebraska,M,1964-03-11
Edward,Anderson,Arizona,M,1952-04-23
Jason,Anderson,Utah,M,1950-11-25
John,Barnes,Arizona,M,1945-12-10
Michael,Moore,New Jersey,M,1962-05-19
Kimberly,Shelton,Minnesota,F,1961-05-09
Karina,Harris,Arizona,F,1953-03-31
Monica,Kline,Texas,F,1980-12-27
Anthony,Cunningham,Utah,M,1957-03-03
Courtney,Tate,New York,F,1957-12-21
Steve,Perry,Florida,M,1969-04-03
Jacob,Bowers,Connecticut,M,1976-02-13
Becky,Mitchell,Massachusetts,F,1947-04-06
Karen,Cook,Montana,F,1922-07-29
Jonathan,Giles,Wisconsin,M,1966-07-29
Stephanie,Shaffer,Wisconsin,F,1956-05-13
Gary,Alvarez,Massachusetts,M,1974-09-13
Jorge,Stewart,Iowa,M,1961-12-25
Miguel,Williams,Minnesota,M,1940-09-17
Tonya,Collins,Michigan,F,1921-02-13
Barry,Beard,Connecticut,M,1964-08-20
Chad,Martin,Connecticut,M,1968-04-25
Sandra,Gray,West Virginia,F,1928-05-12
Jason,Potts,Kansas,M,1975-02-21
Alexis,Levy,Georgia,F,1971-04-24
Daniel,Jackson,Colorado,M,1949-01-19
Carolyn,Jones,Texas,F,1939-03-02
Janet,Jimenez,New York,F,1976-07-27
Thomas,Garrett,Utah,M,1954-11-18
Stephen,Hayes,Texas,M,1979-02-14
Christopher,Donovan,New Jersey,M,1971-04-30
Brandon,Mercado,South Carolina,M,1969-12-31
Ricky,Harris,Texas,M,1974-10-15
Andrew,Austin,Montana,M,1943-07-10
Deborah,Barker,Illinois,F,1948-12-19
James,Brown,Illinois,M,1961-03-08
Yesenia,Jones,Idaho,F,1979-04-20
Michael,Hardin,North Carolina,M,1968-05-14
Adam,Shepherd,Maryland,M,1976-11-15
Alexander,English,Utah,M,1947-06-10
George,Ayala,Texas,M,1923-07-04
Carrie,Jones,Indiana,F,1972-09-28
Victor,Galloway,Colorado,M,1957-04-25
Megan,Gordon,Illinois,F,1959-04-14
Joanna,Ward,North Carolina,F,1943-02-17
Cathy,Griffin,Michigan,F,1947-07-08
Thomas,Gray,Arizona,M,1965-11-05
Lisa,Neal,New York,F,1973-01-18
Vanessa,Davidson,New York,F,1974-06-13
Mark,Wright,New York,M,1967-04-04
Michael,Williams,Texas,M,1948-04-22
Jesse,Garcia,Colorado,M,1971-12-09
Steven,Medina,Illinois,M,1960-12-21
Victor,Lee,Alabama,M,1947-10-16
Noah,Campbell,Arizona,M,1965-03-05
Michelle,Jacobs,Florida,F,1956-05-21
Chase,Pena,Virginia,M,1973-11-29
Derrick,Kaufman,Florida,M,1960-05-07
Jerry,Gardner,Pennsylvania,M,1921-07-06
Richard,Mack,Wyoming,M,1962-12-05
Jose,House,Texas,M,1973-06-18
Nicholas,Krause,Connecticut,M,1971-02-13
Daniel,Harris,Missouri,M,1958-02-06
Teresa,Sanchez,New York,F,1951-07-22
Samantha,Walker,Michigan,F,1965-08-10
Stephen,Fischer,Arkansas,M,1976-05-31
Angela,Pennington,California,F,1963-05-06
Ryan,Hoffman,Texas,M,1962-03-17
Heather,Wall,Georgia,F,1981-02-01
Michelle,Obrien,California,F,1957-11-26
Anita,Potter,Pennsylvania,F,1966-05-10
Dillon,Christian,Virginia,M,1972-09-04
Jason,Powell,Tennessee,M,1977-07-24
Matthew,Dalton,Florida,M,1971-03-22
Christopher,Wong,Florida,M,1951-12-18
William,Miller,Alabama,M,1970-02-25
Jeremiah,Fisher,Virginia,M,1946-03-08
Mary,Cook,Illinois,F,1974-08-02
Maria,Cummings,Ohio,F,1951-11-03
Dana,Weber,California,F,1971-06-22
Kim,Hayden,Colorado,F,1939-05-25
Debbie,Jones,Texas,F,1951-02-21
Christopher,Cole,Maryland,M,1958-06-04
Collin,Bullock,Illinois,M,1963-12-31
Richard,Mendoza,Colorado,M,1974-02-03
Ryan,Hernandez,Kansas,M,1973-09-09
April,Thompson,New York,F,1964-04-24
Ian,Lawson,Minnesota,M,1970-11-29
Kenneth,Hill,Ohio,M,1981-11-05
Deborah,Rose,New York,F,1939-11-21
Daniel,Santiago,Idaho,M,1937-09-09
John,Small,Florida,M,1943-10-15
Cody,Watson,Indiana,M,1978-10-19
Andrea,Santos,Colorado,F,1964-12-14
Tyrone,Thompson,Utah,M,1948-01-06
Omar,Benson,Pennsylvania,M,1971-05-08
Jacqueline,Smith,Mississippi,F,1978-02-16
Scott,Holland,Georgia,M,1956-04-26
Cory,Lambert,South Dakota,M,1950-11-05
Katherine,Schroeder,Pennsylvania,F,1945-07-22
Luis,Carter,Arizona,M,1952-07-08
Steven,Joseph,Montana,M,1955-06-19
Amber,Wilson,Minnesota,F,1937-03-06
Justin,Short,Colorado,M,1938-04-30
Jason,May,Missouri,M,1963-04-15
George,Garcia,California,M,1975-10-14
Steven,Guerrero,Missouri,M,1964-08-04
Tracy,Crawford,Illinois,F,1970-03-07
Jeremiah,Lewis,Idaho,M,1964-02-29
Megan,Jones,Pennsylvania,F,1973-06-20
Christian,Johnson,Pennsylvania,M,1963-04-27
Penny,Perez,Utah,F,1974-08-29
Tyrone,Rivera,Louisiana,M,1957-12-16
Aaron,Brown,Mississippi,M,1923-02-12
Geoffrey,Johnson,Michigan,M,1979-03-21
Patrick,Hall,Texas,M,1949-10-05
April,Johnson,California,F,1964-03-02
Max,Spencer,Florida,M,1959-02-02
Michael,Friedman,Florida,M,1966-07-21
David,Walls,Ohio,M,1966-12-14
Alexandra,Smith,New York,F,1974-12-26
Derrick,Rowe,Georgia,M,1940-11-14
Eric,Payne,South Carolina,M,1956-12-06
Stephanie,Allen,Nebraska,F,1957-03-14
Daniel,Andersen,Iowa,M,1946-07-28
Jeffrey,Webb,New Jersey,M,1971-02-19
Yvette,Olsen,Texas,F,1943-10-05
Michael,Shaw,Colorado,M,1968-04-29
Dylan,Taylor,Michigan,M,1951-12-23
Gene,Suarez,Alabama,M,1953-11-18
Karl,Mcgee,New York,M,1953-05-06
Joyce,Nicholson,Oregon,F,1957-06-03
James,Kim,Arizona,M,1947-09-02
Scott,Moody,Louisiana,M,1948-02-03
Donna,Cruz,Washington,F,1979-05-13
Jeanette,Wilkerson,Illinois,F,1944-06-03
Keith,Daniel,Mississippi,M,1953-06-17
Melissa,Newton,Colorado,F,1971-09-02
Steven,King,Texas,M,1970-10-01
Elizabeth,Short,California,F,1974-07-29
Nicole,Young,New York,F,1947-01-03
Taylor,Turner,Louisiana,F,1966-10-02
Omar,Drake,Florida,M,1934-01-28
Joseph,Carter,Ohio,M,1970-08-01
Jane,Vasquez,Michigan,F,1948-12-30
Logan,Dorsey,Florida,M,1947-11-02
Roger,Johnson,Colorado,M,1975-05-30
Carrie,Roberts,Pennsylvania,F,1953-04-05
Tina,Jimenez,Iowa,F,1945-07-30
Derek,Lawrence,West Virginia,M,1950-08-22
Gary,Huynh,Texas,M,1956-01-08
James,Gaines,New Jersey,M,1950-01-15
Cassandra,Graham,Alabama,F,1939-05-19
Aaron,Mcpherson,Utah,M,1919-04-22
David,Villanueva,District of Columbia,M,1931-06-05
Nicole,Gonzalez,Illinois,F,1965-11-05
Patrick,Davis,Texas,M,1976-11-18
Laura,Oconnell,Texas,F,1957-09-10
Kristen,Malone,Alabama,F,1955-03-02
William,Wilkerson,Colorado,M,1941-08-27
Shannon,Phillips,Pennsylvania,F,1965-08-18
April,Hunt,New York,F,1967-08-21
Jason,Irwin,Idaho,M,1960-01-11
Raymond,Alvarez,Alabama,M,1975-08-16
Jasmine,Perez,Texas,F,1968-05-03
Madison,Swanson,California,F,1964-11-04
Todd,Brown,Kansas,M,1951-05-02
Brent,Guerra,Arizona,M,1952-11-25
Julian,Oconnor,Texas,M,1953-11-10
Cole,Carter,Massachusetts,M,1949-08-08
Emily,Fry,California,F,1955-02-09
David,Smith,Utah,M,1961-06-15
Scott,Scott,Alabama,M,1968-08-07
Jason,Parks,Louisiana,M,1975-09-08
Scott,Morgan,Texas,M,1972-10-28
Robert,Lewis,Alabama,M,1947-06-02
Julia,Ferrell,Colorado,F,1976-03-27
Taylor,Mejia,New Mexico,F,1945-07-21
Tammy,Walker,Pennsylvania,F,1961-11-02
Rebecca,Rodriguez,Massachusetts,F,1979-06-26
Ryan,Jones,Illinois,M,1974-12-22
Adam,Small,Kentucky,M,1951-02-10
Lisa,Ruiz,Michigan,F,1954-05-15
Shawn,Poole,Missouri,M,1934-01-31
Susan,Howard,North Carolina,F,1954-09-14
George,Perez,Virginia,M,1954-12-13
Steven,James,Texas,M,1969-07-22
Mark,Smith,West Virginia,M,1960-04-25
John,Thomas,Ohio,M,1958-01-23
Cathy,Yang,Kentucky,F,1947-01-16
Destiny,Shaw,Massachusetts,F,1935-10-21
Danielle,Pierce,Florida,F,1940-12-23
Leslie,Roberts,Louisiana,F,1976-12-08
Curtis,Smith,California,M,1922-05-31
Renee,Shields,California,F,1977-03-25
Daniel,Hayes,Indiana,M,1963-05-21
Mark,Mccormick,Florida,M,1965-03-31
Walter,Dunn,Wisconsin,M,1967-04-27
Kaitlyn,Robinson,Texas,F,1974-07-05
Kristen,Perez,Idaho,F,1971-06-08
Emily,Brown,Iowa,F,1966-12-29
Mark,Anthony,Minnesota,M,1957-10-10
Christopher,Woodard,West Virginia,M,1925-07-14
Steven,Wilson,Arkansas,M,1980-12-23
Lindsey,Williams,Arizona,F,1935-11-19
Garrett,Campbell,Alabama,M,1979-01-19
Alexander,Ramirez,Maryland,M,1960-01-11
Robert,Blair,Georgia,M,1952-02-22
Rebecca,Evans,New York,F,1961-07-19
Eric,Williams,Georgia,M,1967-04-03
Timothy,Goodwin,Alabama,M,1962-05-20
Richard,Phillips,New Mexico,M,1956-07-19
Michelle,Carroll,New Mexico,F,1970-07-24
Dylan,Fox,Tennessee,M,1966-08-14
Patricia,Gonzalez,New York,F,1966-05-28
Sophia,Rich,New Jersey,F,1971-02-16
Carol,Price,South Carolina,F,1937-12-14
Lisa,Cortez,New York,F,1953-04-03
Ralph,Lindsey,Nebraska,M,1959-06-24
Brian,Hamilton,Illinois,M,1917-01-10
William,Delgado,California,M,1967-10-29
Thomas,Gray,Michigan,M,1947-10-13
Gregory,Anderson,West Virginia,M,1927-12-23
Rebecca,Walters,Arizona,F,1944-10-02
Amy,Pope,Arkansas,F,1951-01-07
Amanda,Gray,Tennessee,F,1971-12-24
Adam,Castro,California,M,1961-08-21
Timothy,Arellano,Maine,M,1966-05-14
Sara,Barker,Indiana,F,1957-12-15
Ellen,Durham,New Jersey,F,1948-04-10
David,Gardner,New Mexico,M,1964-07-10
Roger,Collins,Florida,M,1945-10-02
Dawn,Wilson,Idaho,F,1945-01-21
Bryan,Walker,California,M,1927-04-18
Robert,Watkins,Colorado,M,1958-04-21
Stephen,Young,Virginia,M,1950-01-12
Colleen,Anderson,California,F,1939-12-20
Daniel,Norton,Florida,M,1951-12-22
